"ID","INDEX","SCHOOL ID","NCES SCHOOL ID","SCHOOL NAME","DISTRICT NAME","FULL SCHOOL NAME","DISTRICT ID","PHONE","LOCATION ADDRESS","LOCATION CITY","LOCATION STATE","LOCATION ZIP","GRADES OFFERED - LOWEST","GRADES OFFERED - HIGHEST","WHETHER A CHARTER SCHOOL","TOTAL STUDENTS, ALL GRADES (INCLUDES AE)","COUNTY NAME","ALL STUDENTS - AMERICAN INDIAN/ALASKA NATIVE","ALL STUDENTS - ASIAN","ALL STUDENTS - HISPANIC","ALL STUDENTS - BLACK","ALL STUDENTS - WHITE","ALL STUDENTS - HAWAIIAN NATIVE / PACIFIC ISLANDER","ALL STUDENTS - TWO OR MORE RACES","CLASSROOM TEACHERS","TITLE I ELIGIBLE SCHOOL","SOURCE","SORT","DATA SOURCE IMPORT DATE","ACCOUNT NAME","DATA SOURCE","ACCOUNT RECORD TYPE","RECORD TYPE","ACCOUNT TYPE","PUBLIC OR PRIVATE","STREET","CITY","STATE","POSTALCODE","DATA SOURCE ID","TEMPORARY NAME","STATUS"
"001VA000004IbthYAC","197","4313","1.20015E+11","","Brevard Public Schools","Royal Palm Charter School","1200150","(321)723-0650","7145 Babcock St Ne","Palm Bay","FL","32909","K","8","Yes","345","Brevard County","5","4","41","57","207","0","31","21","TRUE","Public File","3","04.20.2023","Royal Palm Charter School - Brevard Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","7145 Babcock St Ne","Palm Bay","FL","32909","4313","Royal Palm Charter School","Item Created"
"001VA000004IbtiYAC","185","3296","1.20015E+11","","Brevard Public Schools","Westshore Junior/Senior High School","1200150","(321)242-4730","250 Wildcat Aly","Melbourne","FL","32935","7","12","No","957","Brevard County","2","84","122","32","655","0","62","54","FALSE","Public File","3","04.20.2023","Westshore Junior/Senior High School - Brevard Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","250 Wildcat Aly","Melbourne","FL","32935","3296","Westshore Junior/Senior High School","Item Created"
"001VA000004IbtjYAC","183","3294","1.20015E+11","","Brevard Public Schools","Westside Elementary School","1200150","(321)956-5050","2175 Degroodt Rd Sw","Palm Bay","FL","32908","PK","6","No","700","Brevard County","1","8","138","133","371","1","48","50","TRUE","Public File","3","04.20.2023","Westside Elementary School - Brevard Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","2175 Degroodt Rd Sw","Palm Bay","FL","32908","3294","Westside Elementary School","Item Created"
"001VA000004IbtkYAC","182","3293","1.20015E+11","","Brevard Public Schools","Bayside High School","1200150","(321)956-5000","1901 Degroodt Rd Sw","Palm Bay","FL","32908","9","12","No","1687","Brevard County","2","20","308","334","916","1","106","83","TRUE","Public File","3","04.20.2023","Bayside High School - Brevard Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","1901 Degroodt Rd Sw","Palm Bay","FL","32908","3293","Bayside High School","Item Created"
"001VA000004IbtlYAC","181","3024","1.20015E+11","","Brevard Public Schools","Pre-K -Exceptional Student Education Services","1200150","(321)633-1000","5650 S Washington Ave","Titusville","FL","32780","PK","PK","No","255","Brevard County","2","4","31","38","158","0","22","18","FALSE","Public File","3","04.20.2023","Pre-K -Exceptional Student Education Services - Brevard Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","5650 S Washington Ave","Titusville","FL","32780","3024","Pre-K -Exceptional Student Education Services","Item Created"
"001VA000004IbtmYAC","180","2977","1.20015E+11","","Brevard Public Schools","Space Coast Junior/Senior High School","1200150","(321)638-0750","6150 Banyan St","Cocoa","FL","32927","7","12","No","1474","Brevard County","1","9","156","96","1087","3","122","79","TRUE","Public File","3","04.20.2023","Space Coast Junior/Senior High School - Brevard Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","6150 Banyan St","Cocoa","FL","32927","2977","Space Coast Junior/Senior High School","Item Created"
"001VA000004IbtnYAC","179","2799","1.20015E+11","","Brevard Public Schools","Jupiter Elementary School","1200150","(321)952-5990","950 Tupelo Rd Sw","Palm Bay","FL","32908","PK","6","No","810","Brevard County","3","4","150","239","341","1","72","60","TRUE","Public File","3","04.20.2023","Jupiter Elementary School - Brevard Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","950 Tupelo Rd Sw","Palm Bay","FL","32908","2799","Jupiter Elementary School","Item Created"
"001VA000004IbtoYAC","178","2698","1.20015E+11","","Brevard Public Schools","Riviera Elementary School","1200150","(321)676-4237","351 Riviera Dr Ne","Palm Bay","FL","32905","PK","6","No","689","Brevard County","1","14","199","152","273","2","48","53","TRUE","Public File","3","04.20.2023","Riviera Elementary School - Brevard Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","351 Riviera Dr Ne","Palm Bay","FL","32905","2698","Riviera Elementary School","Item Created"
"001VA000004IbtpYAC","189","3680","1.20015E+11","","Brevard Public Schools","Educational Horizons Charter School","1200150","(321)729-0786","1281 S Wickham Rd","West Melbourne","FL","32904","K","6","Yes","109","Brevard County","0","9","11","6","78","0","5","12","FALSE","Public File","3","04.20.2023","Educational Horizons Charter School - Brevard Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","1281 S Wickham Rd","West Melbourne","FL","32904","3680","Educational Horizons Charter School","Item Created"
"001VA000004IbtqYAC","177","2662","1.20015E+11","","Brevard Public Schools","Atlantis Elementary School","1200150","(321)633-6143","7300 Briggs Ave","Cocoa","FL","32927","PK","6","No","582","Brevard County","2","1","61","22","455","2","39","44","TRUE","Public File","3","04.20.2023","Atlantis Elementary School - Brevard Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","7300 Briggs Ave","Cocoa","FL","32927","2662","Atlantis Elementary School","Item Created"
"001VA000004IbtrYAC","175","2590","1.20015E+11","","Brevard Public Schools","Southwest Middle School","1200150","(321)952-5800","451 Eldron Blvd Se","Palm Bay","FL","32909","7","8","No","881","Brevard County","3","8","154","209","450","0","57","53","TRUE","Public File","3","04.20.2023","Southwest Middle School - Brevard Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","451 Eldron Blvd Se","Palm Bay","FL","32909","2590","Southwest Middle School","Item Created"
"001VA000004IbtsYAC","174","2485","1.20015E+11","","Brevard Public Schools","Christa Mcauliffe Elementary School","1200150","(321)768-0465","155 Del Mundo St Nw","Palm Bay","FL","32907","PK","6","No","745","Brevard County","2","14","170","148","359","0","52","54","TRUE","Public File","3","04.20.2023","Christa Mcauliffe Elementary School - Brevard Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","155 Del Mundo St Nw","Palm Bay","FL","32907","2485","Christa Mcauliffe Elementary School","Item Created"
"001VA000004IbttYAC","173","2484","1.20015E+11","","Brevard Public Schools","Columbia Elementary School","1200150","(321)676-1319","1225 Waco Blvd Se","Palm Bay","FL","32909","PK","6","No","577","Brevard County","3","8","103","117","298","1","47","43","TRUE","Public File","3","04.20.2023","Columbia Elementary School - Brevard Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","1225 Waco Blvd Se","Palm Bay","FL","32909","2484","Columbia Elementary School","Item Created"
"001VA000004IbtuYAC","184","3295","1.20015E+11","","Brevard Public Schools","Longleaf Elementary School","1200150","(321)242-4700","4290 N Wickham Rd","Melbourne","FL","32935","PK","6","No","631","Brevard County","3","25","53","31","482","1","36","43","FALSE","Public File","3","04.20.2023","Longleaf Elementary School - Brevard Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","4290 N Wickham Rd","Melbourne","FL","32935","3295","Longleaf Elementary School","Item Created"
"001VA000004IbtvYAC","198","5441","1.20015E+11","","Brevard Public Schools","Brevard Virtual Franchise School","1200150","(321)633-3660","1225 CLEARLAKE RD","COCOA","FL","32922","K","12","No","121","Brevard County","0","1","20","7","83","0","10","26","FALSE","Public File","3","04.20.2023","Brevard Virtual Franchise School - Brevard Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","1225 CLEARLAKE RD","COCOA","FL","32922","5441","Brevard Virtual Franchise School","Item Created"
"001VA000004IbtwYAC","199","7391","1.20015E+11","","Brevard Public Schools","Meadowlane Intermediate Elementary School","1200150","(321)722-5539","2700 Wingate Blvd","West Melbourne","FL","32904","3","6","No","1001","Brevard County","0","46","123","117","650","2","63","67","TRUE","Public File","3","04.20.2023","Meadowlane Intermediate Elementary School - Brevard Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","2700 Wingate Blvd","West Melbourne","FL","32904","7391","Meadowlane Intermediate Elementary School","Item Created"
"001VA000004IbtxYAC","200","7530","1.20015E+11","","Brevard Public Schools","Heritage High School","1200150","(321)722-4178","2351 Malabar Rd Nw","Palm Bay","FL","32907","9","12","No","1852","Brevard County","7","29","405","506","784","0","121","92","TRUE","Public File","3","04.20.2023","Heritage High School - Brevard Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","2351 Malabar Rd Nw","Palm Bay","FL","32907","7530","Heritage High School","Item Created"
"001VA000004IbtyYAC","225","156","1.20018E+11","","Broward County Public Schools","Bennett Elementary School","1200180","(754)322-5450","1755 Ne 14Th St","Fort Lauderdale","FL","33304","PK","5","No","477","Broward County","0","13","69","284","94","0","17","39","TRUE","Public File","3","04.20.2023","Bennett Elementary School - Broward County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","1755 Ne 14Th St","Fort Lauderdale","FL","33304","156","Bennett Elementary School","Item Created"
"001VA000004IbtzYAC","139","110","1.20015E+11","","Brevard Public Schools","Central Middle School","1200150","(321)722-4150","2600 Wingate Blvd","West Melbourne","FL","32904","7","8","No","1141","Brevard County","2","28","217","157","653","1","83","65","TRUE","Public File","3","04.20.2023","Central Middle School - Brevard Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","2600 Wingate Blvd","West Melbourne","FL","32904","110","Central Middle School","Item Created"
"001VA000004Ibu0YAC","80","65","1.20009E+11","","Bay District Schools","Northside Elementary School","1200090","(850)767-1506","2001 Northside Dr","Panama City","FL","32405","PK","5","No","690","Bay County","2","16","71","113","426","1","61","44","TRUE","Public File","3","04.20.2023","Northside Elementary School - Bay District Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","2001 Northside Dr","Panama City","FL","32405","65","Northside Elementary School","Item Created"
"001VA000004Ibu1YAC","137","108","1.20015E+11","","Brevard Public Schools","Palm Bay Elementary School","1200150","(321)723-1055","1200 Alamanda Rd Ne","Palm Bay","FL","32905","PK","6","No","814","Brevard County","2","5","122","232","388","1","64","61","TRUE","Public File","3","04.20.2023","Palm Bay Elementary School - Brevard Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","1200 Alamanda Rd Ne","Palm Bay","FL","32905","108","Palm Bay Elementary School","Item Created"
"001VA000004Ibu2YAC","176","2591","1.20015E+11","","Brevard Public Schools","Discovery Elementary School","1200150","(321)951-4920","1275 Glendale Ave Nw","Palm Bay","FL","32907","PK","6","No","634","Brevard County","0","10","113","153","304","0","54","47","TRUE","Public File","3","04.20.2023","Discovery Elementary School - Brevard Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","1275 Glendale Ave Nw","Palm Bay","FL","32907","2591","Discovery Elementary School","Item Created"
"001VA000004Ibu3YAC","190","3978","1.20015E+11","","Brevard Public Schools","Quest Elementary School","1200150","(321)242-1411","8751 Trafford Dr","Melbourne","FL","32940","PK","6","No","848","Brevard County","0","30","76","34","637","2","69","58","FALSE","Public File","3","04.20.2023","Quest Elementary School - Brevard Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","8751 Trafford Dr","Melbourne","FL","32940","3978","Quest Elementary School","Item Created"
"001VA000004Ibu4YAC","191","3979","1.20015E+11","","Brevard Public Schools","Imagine Schools At West Melbourne","1200150","(321)768-6200","3355 Imagine Way","West Melbourne","FL","32904","K","6","Yes","246","Brevard County","3","7","43","63","102","0","28","21","TRUE","Public File","3","04.20.2023","Imagine Schools At West Melbourne - Brevard Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","3355 Imagine Way","West Melbourne","FL","32904","3979","Imagine Schools At West Melbourne","Item Created"
"001VA000004Ibu5YAC","192","4061","1.20015E+11","","Brevard Public Schools","Manatee Elementary School","1200150","(321)433-0050","3425 Viera Blvd","Viera","FL","32940","PK","6","No","846","Brevard County","2","30","84","44","621","1","64","54","FALSE","Public File","3","04.20.2023","Manatee Elementary School - Brevard Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","3425 Viera Blvd","Viera","FL","32940","4061","Manatee Elementary School","Item Created"
"001VA000004Ibu6YAC","217","148","1.20018E+11","","Broward County Public Schools","Hollywood Hills Elementary School","1200180","(754)323-6200","3501 Taft St","Hollywood","FL","33021","PK","5","No","729","Broward County","0","11","335","93","265","2","23","44","TRUE","Public File","3","04.20.2023","Hollywood Hills Elementary School - Broward County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","3501 Taft St","Hollywood","FL","33021","148","Hollywood Hills Elementary School","Item Created"
"001VA000004Ibu7YAC","216","147","1.20018E+11","","Broward County Public Schools","Dania Elementary School","1200180","(754)323-5350","300 Se 2Nd Ave","Dania Beach","FL","33004","PK","5","No","509","Broward County","0","6","174","179","127","2","21","44","TRUE","Public File","3","04.20.2023","Dania Elementary School - Broward County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","300 Se 2Nd Ave","Dania Beach","FL","33004","147","Dania Elementary School","Item Created"
"001VA000004Ibu8YAC","215","146","1.20018E+11","","Broward County Public Schools","Welleby Elementary School","1200180","(754)322-8850","3230 N Nob Hill Rd","Sunrise","FL","33351","PK","5","No","746","Broward County","1","35","220","312","135","2","41","48","TRUE","Public File","3","04.20.2023","Welleby Elementary School - Broward County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","3230 N Nob Hill Rd","Sunrise","FL","33351","146","Welleby Elementary School","Item Created"
"001VA000004Ibu9YAC","214","145","1.20018E+11","","Broward County Public Schools","Westpine Middle School","1200180","(754)322-4900","9393 Nw 50Th St","Sunrise","FL","33351","6","8","No","962","Broward County","4","40","232","488","155","3","40","55","TRUE","Public File","3","04.20.2023","Westpine Middle School - Broward County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","9393 Nw 50Th St","Sunrise","FL","33351","145","Westpine Middle School","Item Created"
