"ID","DISTRICT ID","FULL DISTRICT NAME","COUNTY NAME","LOCATION ADDRESS","LOCATION CITY","LOCATION STATE","LOCATION ZIP","PHONE","TOTAL NUMBER OF STUDENTS","TEACHERS - TOTAL","TOTAL CURRENT EXPENDITURES - INSTRUCTION","NUMBER OF SCHOOLS","INSTRUCTIONAL EXPENDITURES PER STUDENT","GRADES OFFERED - LOWEST","GRADES OFFERED - HIGHEST","ALL STUDENTS - AMERICAN INDIAN/ALASKA NATIVE","ALL STUDENTS - ASIAN","ALL STUDENTS - HISPANIC","ALL STUDENTS - BLACK","ALL STUDENTS - WHITE","ALL STUDENTS - HAWAIIAN NATIVE / PACIFIC ISLANDER","ALL STUDENTS - TWO OR MORE RACES","ENGLISH LANGUAGE LEARNER STUDENTS","SOURCE","SORT","DATA SOURCE IMPORT DATE","DATA_SOURCE__C","ACCOUNT RECORD TYPE","RECORD TYPE","ACCOUNT TYPE","PUBLIC OR PRIVATE","NCES_DISTRICT_ID__C","BILLINGSTREET","BILLINGCITY","BILLINGSTATE","BILLINGPOSTALCODE","TEMPORARY DISTRICT NAME","STATUS"
"001VA000003o0hmYAA","4843720","Uvalde Consolidated Independent School District","Uvalde County","1000 N Getty","Uvalde","TX","78801","(830) 278-6655","4482","293","28346000","8","6324","PK","12","5","19","4031","15","392","4","16","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4843720","1000 N Getty","Uvalde","TX","78801","Uvalde Consolidated Independent School District (TX - Uvalde County)","Item Created"
"001VA000003o0hnYAA","4829850","Mckinney Independent School District","Collin County","1 Duvall St","Mckinney","TX","75069","(469) 302-4000","24959","1631","126679000","33","5075","PK","12","150","1112","7172","3460","12230","63","772","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4829850","1 Duvall St","Mckinney","TX","75069","Mckinney Independent School District (TX - Collin County)","Item Created"
"001VA000003o0hoYAA","2619950","Kalamazoo Public Schools","Kalamazoo County","1220 Howard St","Kalamazoo","MI","49008","(269) 337-0123","12748","660","77547000","25","6083","PK","12","36","179","1684","4996","4604","6","1243","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","2619950","1220 Howard St","Kalamazoo","MI","49008","Kalamazoo Public Schools (MI - Kalamazoo County)","Item Created"
"001VA000003o0hpYAA","4831760","Mount Pleasant Independent School District","Titus County","2230 N Edwards Ave","Mount Pleasant","TX","75456","(903) 575-2000","5291","402","28000000","9","5292","PK","12","12","35","3624","623","898","3","96","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4831760","2230 N Edwards Ave","Mount Pleasant","TX","75456","Mount Pleasant Independent School District (TX - Titus County)","Item Created"
"001VA000003o0hqYAA","606810","Cajon Valley Union School District","San Diego County","750 E. Main St.","El Cajon","CA","92022","(619) 588-3000","17369","661","93441000","30","5379","K","8","36","544","6270","1026","8248","105","1140","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","606810","750 E. Main St.","El Cajon","CA","92022","Cajon Valley Union School District (CA - San Diego County)","Item Created"
"001VA000003o0hrYAA","4220100","Red Lion Area School District","York County","Red Lion Area Education Center","Red Lion","PA","17356","(717) 244-4518","5174","352","45659000","9","8824","K","12","2","48","226","282","4416","3","197","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4220100","Red Lion Area Education Center","Red Lion","PA","17356","Red Lion Area School District (PA - York County)","Item Created"
"001VA000003o0hsYAA","1807260","Mt Vernon Community School Corporation","Hancock County","One Shoppell Blvd","Fortville","IN","46040","(317) 485-3100","4103","274","16178000","5","3942","PK","12","11","46","168","299","3343","2","234","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","1807260","One Shoppell Blvd","Fortville","IN","46040","Mt Vernon Community School Corporation (IN - Hancock County)","Item Created"
"001VA000003o0htYAA","4226580","Wilson School District","Berks County","2601 Grandview Blvd","West Lawn","PA","19609","(610) 670-0180","6065","447","44064000","8","7265","K","12","15","320","1127","431","4012","1","159","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4226580","2601 Grandview Blvd","West Lawn","PA","19609","Wilson School District (PA - Berks County)","Item Created"
"001VA000003o0huYAA","4825740","Klein Independent School District","Harris County","7200 Spring Cypress Rd","Klein","TX","77379","(832) 249-4000","53068","3653","238286000","51","4490","PK","12","243","4561","21629","7832","17094","66","1643","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4825740","7200 Spring Cypress Rd","Klein","TX","77379","Klein Independent School District (TX - Harris County)","Item Created"
"001VA000003o0hvYAA","1705790","Belvidere Community Unit School District 100","Boone County","1201 5Th Ave","Belvidere","IL","61008","(815) 544-0301","8003","535","56988000","10","7120","PK","12","38","73","2999","288","4343","15","247","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","1705790","1201 5Th Ave","Belvidere","IL","61008","Belvidere Community Unit School District 100 (IL - Boone County)","Item Created"
"001VA000003o0hwYAA","4809200","Azle Independent School District","Tarrant County","300 Roe St","Azle","TX","76020","(817) 444-3235","6496","455","28481000","12","4384","PK","12","31","34","1367","80","4790","4","190","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4809200","300 Roe St","Azle","TX","76020","Azle Independent School District (TX - Tarrant County)","Item Created"
"001VA000003o0hxYAA","803870","School District 49","El Paso County","10850 East Woodmen Road","Falcon","CO","80831","(719) 495-1100","21448","1192","67438000","22","3144","PK","12","158","457","5680","1139","12200","87","1727","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","803870","10850 East Woodmen Road","Falcon","CO","80831","School District 49 (CO - El Paso County)","Item Created"
"001VA000003o0hyYAA","4828500","Lubbock Independent School District","Lubbock County","1628 19Th St","Lubbock","TX","79401","(806) 219-0000","27998","1920","148600000","51","5307","PK","12","81","550","16464","3799","6529","22","553","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4828500","1628 19Th St","Lubbock","TX","79401","Lubbock Independent School District (TX - Lubbock County)","Item Created"
"001VA000003o0hzYAA","4820010","Frisco Independent School District","Collin County","5515 Ohio Dr","Frisco","TX","75035","(469) 633-6000","58450","4407","219381000","69","3753","PK","12","309","15549","7962","6332","25994","51","2253","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4820010","5515 Ohio Dr","Frisco","TX","75035","Frisco Independent School District (TX - Collin County)","Item Created"
"001VA000003o0i0YAA","691012","Kern County Office Of Education","Kern County","1300 17Th St., City Centre","Bakersfield","CA","93301","(661) 636-4000","4551","162","46116000","6","10133","K","12","29","100","3029","253","1068","5","67","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","691012","1300 17Th St., City Centre","Bakersfield","CA","93301","Kern County Office Of Education (CA - Kern County)","Item Created"
"001VA000003o0i1YAA","1729010","Northfield Twp High School District 225","Cook County","3801 W Lake Ave","Glenview","IL","60026","(847) 486-4700","5140","387","67048000","4","13044","9","12","7","852","519","67","3470","7","218","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","1729010","3801 W Lake Ave","Glenview","IL","60026","Northfield Twp High School District 225 (IL - Cook County)","Item Created"
"001VA000003o0i2YAA","4835100","Plano Independent School District","Collin County","2700 W 15Th","Plano","TX","75075","(469) 752-8100","53952","3638","300646000","86","5572","PK","12","149","12903","13222","6762","18821","49","2046","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4835100","2700 W 15Th","Plano","TX","75075","Plano Independent School District (TX - Collin County)","Item Created"
"001VA000003o0i3YAA","638670","Sylvan Union Elementary School District","Stanislaus County","605 Sylvan Ave.","Modesto","CA","95350","(209) 574-5000","8332","373","42555000","14","5107","K","8","32","746","3526","332","3047","89","560","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","638670","605 Sylvan Ave.","Modesto","CA","95350","Sylvan Union Elementary School District (CA - Stanislaus County)","Item Created"
"001VA000003o0i4YAA","4203960","Boyertown Area School District","Berks County","911 Montgomery Ave","Boyertown","PA","19512","(610) 367-6031","6878","420","49783000","10","7238","K","12","2","111","247","116","6231","4","167","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4203960","911 Montgomery Ave","Boyertown","PA","19512","Boyertown Area School District (PA - Berks County)","Item Created"
"001VA000003o0i5YAA","624600","Merced City Elementary School District","Merced County","444 W. 23Rd St.","Merced","CA","95340","(209) 385-6600","11077","424","57807000","19","5218","K","8","37","1157","7298","573","1641","17","354","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","624600","444 W. 23Rd St.","Merced","CA","95340","Merced City Elementary School District (CA - Merced County)","Item Created"
"001VA000003o0i6YAA","1807410","New Albany-Floyd County School Corporation","Floyd County","2813 Grant Line Rd","New Albany","IN","47150","(812) 949-4200","11459","756","61735000","16","5387","PK","12","31","157","628","962","8912","6","763","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","1807410","2813 Grant Line Rd","New Albany","IN","47150","New Albany-Floyd County School Corporation (IN - Floyd County)","Item Created"
"001VA000003o0i7YAA","4824420","Irving Independent School District","Dallas County","2621 W Airport Fwy","Irving","TX","75062","(972) 600-5000","33971","2239","194900000","38","5737","PK","12","582","1171","24557","4279","2964","69","349","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4824420","2621 W Airport Fwy","Irving","TX","75062","Irving Independent School District (TX - Dallas County)","Item Created"
"001VA000003o0i8YAA","641160","Visalia Unified School District","Tulare County","5000 W. Cypress Ave.","Visalia","CA","93277","(559) 730-7300","28879","1287","139355000","40","4825","K","12","193","1431","19850","419","5897","40","1049","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","641160","5000 W. Cypress Ave.","Visalia","CA","93277","Visalia Unified School District (CA - Tulare County)","Item Created"
"001VA000003o0i9YAA","619540","Kern High School District","Kern County","5801 Sundale Ave.","Bakersfield","CA","93309","(661) 827-3100","39520","1761","192444000","24","4869","9","12","244","1621","26208","2302","8167","98","880","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","619540","5801 Sundale Ave.","Bakersfield","CA","93309","Kern High School District (CA - Kern County)","Item Created"
"001VA000003o0iAYAQ","4205190","Centennial School District","Bucks County","433 Centennial Rd","Warminster","PA","18974","(215) 441-6000","5496","417","52615000","6","9573","PK","12","4","144","884","228","4072","6","158","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4205190","433 Centennial Rd","Warminster","PA","18974","Centennial School District (PA - Bucks County)","Item Created"
"001VA000003o0iBYAQ","4830250","Mercedes Independent School District","Hidalgo County","206 W 6Th St","Mercedes","TX","78570","(956) 514-2000","5530","321","31394000","12","5677","PK","12","7","3","5439","12","52","0","17","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4830250","206 W 6Th St","Mercedes","TX","78570","Mercedes Independent School District (TX - Hidalgo County)","Item Created"
"001VA000003o0iCYAQ","2626130","Novi Community School District","Oakland County","25345 Taft Rd","Novi","MI","48374","(248) 449-1234","6594","426","46354000","10","7029","PK","12","12","2889","220","515","2769","5","184","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","2626130","25345 Taft Rd","Novi","MI","48374","Novi Community School District (MI - Oakland County)","Item Created"
"001VA000003o0iDYAQ","628250","Oceanside Unified School District","San Diego County","2111 Mission Ave.","Oceanside","CA","92058","(760) 966-4000","20459","678","115997000","25","5669","K","12","64","946","11281","906","5490","357","1415","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","628250","2111 Mission Ave.","Oceanside","CA","92058","Oceanside Unified School District (CA - San Diego County)","Item Created"
"001VA000003o0iEYAQ","2605850","Birmingham Public Schools","Oakland County","31301 Evergreen Rd","Beverly Hills","MI","48025","(248) 203-3000","8135","554","73394000","13","9022","PK","12","4","328","232","927","6345","8","291","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","2605850","31301 Evergreen Rd","Beverly Hills","MI","48025","Birmingham Public Schools (MI - Oakland County)","Item Created"
"001VA000003o0j3YAA","633630","Roseville Joint Union High School District","Placer County","1750 Cirby Way","Roseville","CA","95661","(916) 786-2051","10282","476","50057000","7","4868","9","12","53","1315","1878","409","6014","66","547","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","633630","1750 Cirby Way","Roseville","CA","95661","Roseville Joint Union High School District (CA - Placer County)","Item Created"
"001VA000003o0j4YAA","4815910","Crowley Independent School District","Tarrant County","512 Peach St","Crowley","TX","76036","(817) 297-5800","15253","1208","76053000","21","4986","PK","12","72","667","4814","6703","2438","40","519","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4815910","512 Peach St","Crowley","TX","76036","Crowley Independent School District (TX - Tarrant County)","Item Created"
